""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"regulation"	"trait"
"hsa-miR-30d-3p"	14.090481106684	0.048068201532388	0.215970127378349	0.222568751131861	0.823871159388013	0.999813126449793	"none"	"Family history"
"hsa-miR-30d-5p"	14.3361837121482	0.137640595445988	0.15109009596131	0.910983572882461	0.362304029119922	0.999813126449793	"none"	"Family history"
"hsa-miR-30e-3p"	321.87252991928	-0.0926731179570248	0.218670750620678	-0.423802075467251	0.671710164372539	0.999813126449793	"none"	"Family history"
"hsa-miR-30e-5p"	4.24283971250015	0.0405065823139872	0.224376832038213	0.180529254941475	0.856737089554129	0.999813126449793	"none"	"Family history"
"hsa-miR-31-3p"	1.92466975032795	0.191697008265259	0.752079184542767	0.254889394900355	0.798808527447242	0.999813126449793	"none"	"Family history"
"hsa-miR-31-5p"	3.74994869050854	0.297497404881126	0.552214325173624	0.538735399136175	0.590069444328235	0.999813126449793	"none"	"Family history"
"hsa-miR-3115"	7.2657678369493	-0.0884278961833607	0.224483998492903	-0.393916255844652	0.693642868297716	0.999813126449793	"none"	"Family history"
"hsa-miR-3117-3p"	0.650947299189183	-1.421788251021	1.26144222710555	-1.12711325217277	0.259694601013642	0.999813126449793	"none"	"Family history"
"hsa-miR-3118"	3.46689469944271	-0.326975521278531	0.440582042112019	-0.742144458977738	0.457999815479423	0.999813126449793	"none"	"Family history"
"hsa-miR-3119"	0.550194425884562	1.51786188020084	1.23759005822534	1.22646579948888	0.2200234378548	0.999813126449793	"none"	"Family history"
"hsa-miR-3120-3p"	11.4533693287506	-0.261452122871399	0.190215856952932	-1.374502247392	0.169285813034684	0.999813126449793	"none"	"Family history"
"hsa-miR-3121-3p"	1.34725797596373	0.0184193183348962	0.810585508017177	0.0227234735295882	0.981870851499541	0.999813126449793	"none"	"Family history"
"hsa-miR-3122"	3.85702312253245	-0.470280097605956	0.437494516693301	-1.07493940989354	0.282401856165573	0.999813126449793	"none"	"Family history"
"hsa-miR-3124-3p"	7.53169281613204	-0.337983590889581	0.358587465606754	-0.942541564629681	0.345915441385951	0.999813126449793	"none"	"Family history"
"hsa-miR-3124-5p"	7.53801433276947	-0.0194032014019007	0.211096902368134	-0.09191608775037	0.92676470939523	0.999813126449793	"none"	"Family history"
"hsa-miR-3125"	3.85248965599152	-0.553700140737796	0.42324153523365	-1.30823677414393	0.190793012587736	0.999813126449793	"none"	"Family history"
"hsa-miR-3126-3p"	2.80848350749977	-0.381763162463604	0.618112841342403	-0.617626971855979	0.53682126094805	0.999813126449793	"none"	"Family history"
"hsa-miR-3126-5p"	1.49962083405556	-0.0813607954509281	0.826297960407618	-0.0984642336655319	0.921563671313353	0.999813126449793	"none"	"Family history"
"hsa-miR-3127-5p"	9.23704098158635	-0.137810783841071	0.210265990822441	-0.655411668344623	0.512202740938441	0.999813126449793	"none"	"Family history"
"hsa-miR-3128"	11.3169650551418	-0.133929395813413	0.329005678281277	-0.407073204672513	0.683954222882624	0.999813126449793	"none"	"Family history"
"hsa-miR-3129-3p"	1.69907770708424	-0.939486498198097	0.881737161077783	-1.06549495662599	0.286652006653764	0.999813126449793	"none"	"Family history"
"hsa-miR-3129-5p"	1.86973168574574	-0.178287797245312	0.757999655898068	-0.235208282560602	0.814047077759279	0.999813126449793	"none"	"Family history"
"hsa-miR-3130-3p"	1.73880608271036	0.37720373774388	0.78298620746198	0.481750168967307	0.62998343225825	0.999813126449793	"none"	"Family history"
"hsa-miR-3130-5p"	8.28768920125818	-0.185684700337813	0.318169261169675	-0.583603518627747	0.559487092333961	0.999813126449793	"none"	"Family history"
"hsa-miR-3131"	5.00799052428312	0.00872329076337263	0.444097097722055	0.0196427556228531	0.984328356348927	0.999813126449793	"none"	"Family history"
"hsa-miR-3132"	2.85243555724706	0.46222728255922	0.572047942113221	0.808021930560035	0.419077957522001	0.999813126449793	"none"	"Family history"
"hsa-miR-3133"	6.6933840360226	-0.159862544021101	0.226047722896732	-0.707207053327111	0.479437815977586	0.999813126449793	"none"	"Family history"
"hsa-miR-3135a"	0.777293671290614	-1.55513279963349	1.20809242690886	-1.28726309758649	0.198002601208077	0.999813126449793	"none"	"Family history"
"hsa-miR-3135b"	377.846884456591	-0.0435594896079716	0.330420794768742	-0.131830351774496	0.895118478818758	0.999813126449793	"none"	"Family history"
"hsa-miR-3136-3p"	0.963611015963282	-0.0290540799524676	1.25267028516672	-0.0231937168914331	0.981495750455123	0.999813126449793	"none"	"Family history"
"hsa-miR-3136-5p"	2.01333685610179	-0.376530880379802	0.868034181190869	-0.433774255137319	0.664452378520443	0.999813126449793	"none"	"Family history"
"hsa-miR-3138"	38.0939302870663	0.0623858750183191	0.15629363461287	0.399158130610022	0.689776691838248	0.999813126449793	"none"	"Family history"
"hsa-miR-3140-3p"	8.69458131675936	0.05878101657302	0.196101903534912	0.299747302363922	0.7643699145252	0.999813126449793	"none"	"Family history"
"hsa-miR-3140-5p"	2.00615584153116	-0.0421755585375478	0.754403405702158	-0.0559058432381983	0.955416815881362	0.999813126449793	"none"	"Family history"
"hsa-miR-3141"	11.8827331699202	-0.0141966035978766	0.179254512012301	-0.0791980265294653	0.936875114265068	0.999813126449793	"none"	"Family history"
"hsa-miR-3142"	6.28408660743374	-0.169126649402201	0.325188331800209	-0.520088308414797	0.603002026864441	0.999813126449793	"none"	"Family history"
"hsa-miR-3143"	4.52270361470702	-0.227926262004057	0.360493738853137	-0.632261361124259	0.527216107310211	0.999813126449793	"none"	"Family history"
"hsa-miR-3144-3p"	3.66135263412093	0.147868360822495	0.559483894687529	0.264294222276191	0.791553212004149	0.999813126449793	"none"	"Family history"
"hsa-miR-3144-5p"	0.871924942322905	-1.76965847716509	1.35613244456654	-1.30493041756752	0.191916542542082	0.999813126449793	"none"	"Family history"
"hsa-miR-3145-3p"	2.04842394273138	-0.274615837482314	0.741731742145012	-0.370236059586925	0.711206610876741	0.999813126449793	"none"	"Family history"
"hsa-miR-3145-5p"	5.35680741963715	-0.049007748985643	0.329900422664963	-0.148553156100117	0.881906238765184	0.999813126449793	"none"	"Family history"
"hsa-miR-3146"	6.31660424097694	0.0925791314567471	0.32922517485005	0.281203074761563	0.778554646460316	0.999813126449793	"none"	"Family history"
"hsa-miR-3147"	6.70465950371042	0.0198203807596956	0.310120183158672	0.0639119342630936	0.949040349540619	0.999813126449793	"none"	"Family history"
"hsa-miR-3150b-3p"	2.63810965012444	0.221380419360805	0.796284886912267	0.278016603101995	0.780999613563675	0.999813126449793	"none"	"Family history"
"hsa-miR-3151-3p"	14.1751842228608	-0.160188038562492	0.244652161367679	-0.65475832163915	0.512623368753432	0.999813126449793	"none"	"Family history"
"hsa-miR-3151-5p"	1.66189978846692	-0.744120650511997	0.85816895572319	-0.867102737228379	0.385885720975248	0.999813126449793	"none"	"Family history"
"hsa-miR-3152-3p"	1.00925979183501	-0.368996996697013	1.19676861565861	-0.308327768516846	0.757832938389516	0.999813126449793	"none"	"Family history"
"hsa-miR-3152-5p"	3.63327628171802	0.482743053260143	0.588056098313853	0.82091326770409	0.411695673138103	0.999813126449793	"none"	"Family history"
"hsa-miR-3153"	1.59839956394725	-1.435376927718	0.905736931238719	-1.58476140059225	0.113020555429697	0.999813126449793	"none"	"Family history"
"hsa-miR-3154"	5.10543044947087	-0.108641715111818	0.406804268810759	-0.267061393995246	0.789421891461938	0.999813126449793	"none"	"Family history"
"hsa-miR-3156-3p"	2.78125194982594	-0.116305373086343	0.59560399591678	-0.195272989912233	0.84517924095394	0.999813126449793	"none"	"Family history"
"hsa-miR-3157-3p"	0.509569094905058	-1.3175152024119	1.50050182810117	-0.878049714927147	0.379916739953676	0.999813126449793	"none"	"Family history"
"hsa-miR-3157-5p"	0.725137923573234	-0.0220562499737817	1.22610105258383	-0.0179889332345824	0.985647681983451	0.999813126449793	"none"	"Family history"
"hsa-miR-3158-3p"	1.23047198424325	-0.576714897926613	1.21777094278259	-0.473582410012862	0.635797721379219	0.999813126449793	"none"	"Family history"
"hsa-miR-3159"	4.89724652639518	-0.211673536588101	0.404060154091964	-0.523866395744442	0.600371469049243	0.999813126449793	"none"	"Family history"
"hsa-miR-3160-5p"	0.568926667940982	1.04856232064332	1.33208439644526	0.787159074486176	0.431188751269746	0.999813126449793	"none"	"Family history"
"hsa-miR-3161"	5.35048078316135	0.353515199447219	0.386981877393666	0.913518746221798	0.360969778866044	0.999813126449793	"none"	"Family history"
"hsa-miR-3162-3p"	7.80869060918361	-0.0718414875908556	0.328409585029293	-0.218755757644673	0.826840312392975	0.999813126449793	"none"	"Family history"
"hsa-miR-3162-5p"	3.36271448008654	-0.111742366681773	0.543774178031393	-0.205494065728369	0.83718613403516	0.999813126449793	"none"	"Family history"
"hsa-miR-3164"	1.83288058338199	0.16104017351156	0.735105055760575	0.219070964414657	0.826594768443931	0.999813126449793	"none"	"Family history"
"hsa-miR-3165"	1.99648999425865	0.2629482861664	0.762093697950732	0.345034064542808	0.73006876164295	0.999813126449793	"none"	"Family history"
"hsa-miR-3168"	13.6782604063269	-0.468357030155372	0.406769328072092	-1.15140694696716	0.249564857193521	0.999813126449793	"none"	"Family history"
"hsa-miR-3170"	0.921271529235774	0.973238667774721	1.22362040984817	0.795376294757524	0.426394644983585	0.999813126449793	"none"	"Family history"
"hsa-miR-3171"	0.538990524289618	-1.45558481589386	1.17780446015582	-1.23584590238459	0.216515848857468	0.999813126449793	"none"	"Family history"
"hsa-miR-3173-5p"	14.1571489578388	0.0112935634400206	0.146240517521387	0.0772259537331639	0.938443795202625	0.999813126449793	"none"	"Family history"
"hsa-miR-3174"	8.59721396599083	-0.138712866892581	0.261281717713676	-0.53089388766415	0.595492313659594	0.999813126449793	"none"	"Family history"
"hsa-miR-3175"	14.1210295196397	0.150865682721883	0.195730721712637	0.770781824139887	0.440836262421877	0.999813126449793	"none"	"Family history"
"hsa-miR-3176"	0.779057000978091	-1.73897066363105	1.14723243410859	-1.51579628672393	0.129570871297251	0.999813126449793	"none"	"Family history"
"hsa-miR-3177-3p"	6.63226064555977	0.181490466824052	0.267051553343778	0.679608354834832	0.496752478088406	0.999813126449793	"none"	"Family history"
"hsa-miR-3178"	7.61730821531553	-0.262576535980431	0.358676734400471	-0.732070164571249	0.464125743098161	0.999813126449793	"none"	"Family history"
"hsa-miR-3179"	3.70034090228056	-0.357344994302824	0.390050610690233	-0.916150326416529	0.359588054878063	0.999813126449793	"none"	"Family history"
"hsa-miR-3180-5p"	10.0046874440057	0.246701113977747	0.236151437708306	1.04467335186192	0.296173965073204	0.999813126449793	"none"	"Family history"
"hsa-miR-3181"	1.0893430991802	0.333464635760746	0.836952822432521	0.398427040118658	0.69031542916022	0.999813126449793	"none"	"Family history"
"hsa-miR-3182"	7.24577015947886	0.00294427951607975	0.322325092806275	0.00913450296545585	0.992711822466612	0.999813126449793	"none"	"Family history"
"hsa-miR-3183"	3.29808016297413	0.0282408205472698	0.52335220558697	0.0539614054279107	0.956965913423499	0.999813126449793	"none"	"Family history"
"hsa-miR-3185"	0.996578776266379	-1.45906222262212	1.18386737831689	-1.23245411550783	0.217779496711773	0.999813126449793	"none"	"Family history"
"hsa-miR-3186-3p"	1.19746097139582	0.656646841634521	0.931184397949363	0.705173801322892	0.480702083075407	0.999813126449793	"none"	"Family history"
"hsa-miR-3187-3p"	17.2021243195871	0.0129192144256595	0.147456877442862	0.0876135087742211	0.930183865020978	0.999813126449793	"none"	"Family history"
"hsa-miR-3187-5p"	1.66677017011197	0.263038960252747	0.878102619297936	0.29955378161046	0.764517542906961	0.999813126449793	"none"	"Family history"
"hsa-miR-3188"	6.85090052586985	-0.138627834957998	0.261168902570049	-0.530797631700488	0.595559021398261	0.999813126449793	"none"	"Family history"
"hsa-miR-3189-3p"	1.9096346225537	-0.151765623449239	0.803777586844295	-0.188815445881098	0.850237465531339	0.999813126449793	"none"	"Family history"
"hsa-miR-3189-5p"	1.00399341976516	0.429639552080693	0.89670591426107	0.479130944992971	0.631845476509458	0.999813126449793	"none"	"Family history"
"hsa-miR-3190-3p"	4.66631244360556	-0.511407654099978	0.589721841736659	-0.867201480267281	0.385831625358214	0.999813126449793	"none"	"Family history"
"hsa-miR-3190-5p"	2.67091965950236	0.390896992454656	0.81870333768136	0.477458652558704	0.633035557067263	0.999813126449793	"none"	"Family history"
"hsa-miR-3191-3p"	4.98292670302281	-0.0545989136469937	0.406999495551507	-0.134149831249813	0.893284096082601	0.999813126449793	"none"	"Family history"
"hsa-miR-3191-5p"	7.38135722517343	0.167583774344064	0.358270749919938	0.467757343800781	0.639958128131579	0.999813126449793	"none"	"Family history"
"hsa-miR-3192-3p"	4.41956034774563	-0.0594402361891368	0.409833953614815	-0.14503492369254	0.884683298182151	0.999813126449793	"none"	"Family history"
"hsa-miR-3192-5p"	6.43980747014736	-0.0520414337615979	0.244054283068398	-0.213237125393997	0.831142012228299	0.999813126449793	"none"	"Family history"
"hsa-miR-3193"	3.80143597062333	-0.602177494335476	0.364583587762802	-1.65168568895441	0.098598641553004	0.999813126449793	"none"	"Family history"
"hsa-miR-3194-3p"	2.38547751121732	0.362786360054105	0.74958694093088	0.483981697444697	0.628398858418953	0.999813126449793	"none"	"Family history"
"hsa-miR-3195"	0.928449644032501	-0.639082752351294	1.32881524083111	-0.480941768813233	0.630557885573051	0.999813126449793	"none"	"Family history"
"hsa-miR-3196"	1.52545346256192	0.510540745731256	0.73155142994801	0.69788770116619	0.485247426435161	0.999813126449793	"none"	"Family history"
"hsa-miR-3197"	0.683090389751047	-0.979576119758493	1.37389802081017	-0.712990414805933	0.475851688458701	0.999813126449793	"none"	"Family history"
"hsa-miR-3198"	7.21891892028298	0.0386706368480901	0.202251034128246	0.191201182306783	0.848367977357449	0.999813126449793	"none"	"Family history"
"hsa-miR-32-5p"	242.386623971662	0.0940037500446374	0.209387798992526	0.448945690708525	0.653470834653795	0.999813126449793	"none"	"Family history"
"hsa-miR-3200-3p"	7.58304321224457	-0.191217529151837	0.311181279702637	-0.614489179215931	0.53889212137982	0.999813126449793	"none"	"Family history"
"hsa-miR-3200-5p"	3.86774685247741	-0.0767235791221376	0.480427899962146	-0.159698425358275	0.873118641365079	0.999813126449793	"none"	"Family history"
"hsa-miR-3202"	2.86702780795304	-0.0946291599889486	0.5538731494799	-0.170849877950949	0.86434180867045	0.999813126449793	"none"	"Family history"
"hsa-miR-320a"	144.768365167984	0.669121249082958	0.808354901758873	0.827756778151576	0.407808256902079	0.999813126449793	"none"	"Family history"
"hsa-miR-320b"	361.49760538479	-0.0108212413443569	0.144853363511214	-0.07470479857735	0.940449589632202	0.999813126449793	"none"	"Family history"
"hsa-miR-320c"	154.842782119293	0.326240674980542	0.181846104880504	1.79404818813647	0.0728054777596071	0.999813126449793	"none"	"Family history"
"hsa-miR-320d"	34.4062027595924	0.286774425244122	0.192301450685803	1.49127541275118	0.135889201445388	0.999813126449793	"none"	"Family history"
"hsa-miR-320e"	18.8020410561314	0.0720276447341432	0.166262755154402	0.433215753385381	0.664858035300521	0.999813126449793	"none"	"Family history"
"hsa-miR-323a-3p"	35.0714033858538	-0.0903762288277252	0.267363589833247	-0.33802743628664	0.735342512296875	0.999813126449793	"none"	"Family history"
"hsa-miR-323a-5p"	1.2161307548869	0.100000412684159	0.7950063447213	0.125785678753565	0.899901578425162	0.999813126449793	"none"	"Family history"
"hsa-miR-323b-3p"	65.7546147511149	-0.103333063226567	0.28942525700866	-0.357028492587553	0.721070475553718	0.999813126449793	"none"	"Family history"
"hsa-miR-323b-5p"	7.92784134856452	-0.227276840899862	0.282233529294112	-0.805279377926142	0.420658479255816	0.999813126449793	"none"	"Family history"
"hsa-miR-324-3p"	34.954358823031	0.133822511817437	0.152558631796821	0.877187414709273	0.380384850724733	0.999813126449793	"none"	"Family history"
"hsa-miR-324-5p"	72.6284599656871	0.156727752852305	0.173501043555373	0.903324554369525	0.366353668402219	0.999813126449793	"none"	"Family history"
"hsa-miR-325"	2.52223483663284	-0.252712950876163	0.836027865039129	-0.302278143401757	0.762440038532228	0.999813126449793	"none"	"Family history"
"hsa-miR-326"	173.931065172024	0.0272770410066655	0.230158503967745	0.118514156706928	0.905660278716936	0.999813126449793	"none"	"Family history"
"hsa-miR-328-3p"	277.609318776574	-0.25300917923988	0.739612811247152	-0.342083283837729	0.732288216991303	0.999813126449793	"none"	"Family history"
"hsa-miR-328-5p"	3.36296590433652	-0.0936431391776095	0.616122994224737	-0.151987736304891	0.879196608287445	0.999813126449793	"none"	"Family history"
"hsa-miR-329-3p"	15.7563849322211	-0.148823962493435	0.219581907857676	-0.677760585766914	0.497923505236079	0.999813126449793	"none"	"Family history"
"hsa-miR-329-5p"	14.4583406284874	-0.069411558456478	0.179703099517901	-0.386256879501199	0.699306432279971	0.999813126449793	"none"	"Family history"
"hsa-miR-330-3p"	15.0016049608555	0.0884030396230216	0.156376143384666	0.565323058297716	0.571854047771443	0.999813126449793	"none"	"Family history"
"hsa-miR-330-5p"	11.6969130500882	0.355540564810595	0.195291938079686	1.82055935491573	0.0686738660114856	0.999813126449793	"none"	"Family history"
"hsa-miR-331-3p"	34.16389373499	0.136043793494339	0.190130573081102	0.715528235621047	0.474282700043676	0.999813126449793	"none"	"Family history"
"hsa-miR-331-5p"	1.03943740200072	-1.32028053165701	1.19260369528476	-1.10705722016211	0.268269189878317	0.999813126449793	"none"	"Family history"
"hsa-miR-335-3p"	62.6826996337419	-0.0434481944064415	0.191643630049744	-0.22671348061589	0.820646544026203	0.999813126449793	"none"	"Family history"
"hsa-miR-335-5p"	323.904049798364	-0.08678106468927	0.275693985843984	-0.314773151193728	0.752933898474048	0.999813126449793	"none"	"Family history"
"hsa-miR-337-3p"	6.86547804374879	-0.370158798606786	0.242522923426201	-1.52628375651024	0.126939212196002	0.999813126449793	"none"	"Family history"
"hsa-miR-337-5p"	29.7645679540639	-0.0145290126831643	0.280800079360078	-0.0517414835361685	0.958734682409288	0.999813126449793	"none"	"Family history"
"hsa-miR-338-3p"	73.055843262349	0.105916214702242	0.184363321890346	0.57449721352514	0.565631385616381	0.999813126449793	"none"	"Family history"
"hsa-miR-338-5p"	2.68835179202601	0.203716779168945	0.519333428993585	0.392265869662438	0.694861778971996	0.999813126449793	"none"	"Family history"
"hsa-miR-339-3p"	71.8913085198245	0.0667558386411076	0.195134296359636	0.342102028636091	0.732274110836008	0.999813126449793	"none"	"Family history"
"hsa-miR-339-5p"	338.092636944113	-0.133754551231605	0.484459692377703	-0.276090154322529	0.782478822606868	0.999813126449793	"none"	"Family history"
"hsa-miR-33a-3p"	3.59565252644073	-0.159458190530232	0.420901758141992	-0.378848953338035	0.704800032721072	0.999813126449793	"none"	"Family history"
"hsa-miR-33a-5p"	19.4856030229547	-0.135283804457272	0.236955438643525	-0.570925087145997	0.568050424491165	0.999813126449793	"none"	"Family history"
"hsa-miR-33b-3p"	0.761946942887708	-0.408824800885536	1.18946619925818	-0.343704429045991	0.731068579994937	0.999813126449793	"none"	"Family history"
"hsa-miR-33b-5p"	0.712915563913614	-1.07191902985769	1.29067705388106	-0.830509093374238	0.40625100869665	0.999813126449793	"none"	"Family history"
"hsa-miR-340-3p"	13.8987562151489	-0.0534148956370263	0.182149058041723	-0.293248267168041	0.769332393000199	0.999813126449793	"none"	"Family history"
"hsa-miR-340-5p"	313.338564052988	-0.121412369614956	0.279319730933454	-0.434671654627514	0.663800775860883	0.999813126449793	"none"	"Family history"
"hsa-miR-342-3p"	4.03340691472761	-0.0213433794321587	0.224254103457043	-0.0951749783086895	0.924175844168613	0.999813126449793	"none"	"Family history"
"hsa-miR-342-5p"	28.102269412476	0.000543407609757278	0.197165916372477	0.00275609303958346	0.997800958699585	0.999813126449793	"none"	"Family history"
"hsa-miR-345-3p"	0.668878072782567	1.8900977213987	1.16257987772822	1.6257788024786	0.10399671927423	0.999813126449793	"none"	"Family history"
"hsa-miR-345-5p"	77.3386564394145	0.0262568404414793	0.166911600104075	0.157309859980417	0.875000649868405	0.999813126449793	"none"	"Family history"
"hsa-miR-34a-5p"	42.6003893938906	-0.189461073964558	0.175034121580918	-1.08242365690378	0.279064321144754	0.999813126449793	"none"	"Family history"
"hsa-miR-34b-3p"	2.85403969867246	0.143884250740313	0.562750061667401	0.255680559703523	0.798197507437932	0.999813126449793	"none"	"Family history"
"hsa-miR-34b-5p"	2.14035196154528	0.0531646140784748	0.644559623938482	0.0824820731922683	0.934263373275648	0.999813126449793	"none"	"Family history"
"hsa-miR-34c-3p"	6.08286371663277	-0.162842888719431	0.279242396854628	-0.583159615279359	0.559785854692693	0.999813126449793	"none"	"Family history"
"hsa-miR-34c-5p"	0.718388823445438	0.919632483620398	1.2139376764666	0.757561530092027	0.448713517622261	0.999813126449793	"none"	"Family history"
"hsa-miR-3605-3p"	24.4656190432931	-0.0335220563764738	0.156258997043541	-0.214528808009263	0.830134704314223	0.999813126449793	"none"	"Family history"
"hsa-miR-3605-5p"	4.69247601737092	0.412270800719376	0.391652307701595	1.05264489092068	0.292503774766146	0.999813126449793	"none"	"Family history"
"hsa-miR-3609"	3.54817793044496	-0.0419671087821331	0.553652259163348	-0.0758004832230824	0.939577831676411	0.999813126449793	"none"	"Family history"
"hsa-miR-361-3p"	287.811653310877	0.0639154583224161	0.178728120013353	0.357612771385056	0.720633119391432	0.999813126449793	"none"	"Family history"
"hsa-miR-361-5p"	415.567705854632	-0.0274738562645722	0.417054809247683	-0.0658758888648995	0.947476636774414	0.999813126449793	"none"	"Family history"
"hsa-miR-3610"	0.660650113499732	-1.29154627691964	1.14324890428987	-1.12971573563142	0.258596024509067	0.999813126449793	"none"	"Family history"
"hsa-miR-3612"	3.70639751304085	-0.700783582474572	0.560946554449393	-1.24928761379493	0.21155989659035	0.999813126449793	"none"	"Family history"
"hsa-miR-3613-3p"	20.8306573225222	-0.271564421425109	0.192753418959953	-1.4088695437435	0.15887374674558	0.999813126449793	"none"	"Family history"
"hsa-miR-3613-5p"	217.787583514551	0.0105834961732354	0.24318119980214	0.0435210295115182	0.965286201280315	0.999813126449793	"none"	"Family history"
"hsa-miR-3614-3p"	2.29830994886078	-1.24320550915608	0.846820700198228	-1.46808587563467	0.142080897720067	0.999813126449793	"none"	"Family history"
"hsa-miR-3614-5p"	5.46989067815835	0.111569546754568	0.429576760770669	0.259719698417601	0.795079996789932	0.999813126449793	"none"	"Family history"
"hsa-miR-3615"	335.867372007944	-0.0909000688016267	0.262044598503879	-0.346887779105591	0.728675628125042	0.999813126449793	"none"	"Family history"
"hsa-miR-3616-3p"	0.528507377060995	0.885911541532906	1.33129273701738	0.665452095470524	0.505761373842985	0.999813126449793	"none"	"Family history"
"hsa-miR-3617-3p"	6.22914719410178	0.00128771439371165	0.359992383489442	0.00357706010674365	0.997145925054252	0.999813126449793	"none"	"Family history"
"hsa-miR-3617-5p"	2.31834258429138	-0.204686833622618	0.572461842234126	-0.35755541858265	0.720676046226743	0.999813126449793	"none"	"Family history"
"hsa-miR-3618"	1.4056904877611	-1.08565640873039	0.837608415008433	-1.2961383735853	0.194927816517216	0.999813126449793	"none"	"Family history"
"hsa-miR-362-3p"	2.94084542298826	-0.192623582766038	0.58468147145981	-0.329450465199629	0.741815228988963	0.999813126449793	"none"	"Family history"
"hsa-miR-362-5p"	11.2655262916549	-0.221207869639713	0.227870308268556	-0.970762146769067	0.331666736454258	0.999813126449793	"none"	"Family history"
"hsa-miR-3620-3p"	17.6072349409429	-0.4071839845529	0.375882738978974	-1.08327396373388	0.278686838293511	0.999813126449793	"none"	"Family history"
"hsa-miR-3621"	0.690605634679203	0.569121329759427	1.44341442809477	0.394288236754455	0.693368247044473	0.999813126449793	"none"	"Family history"
"hsa-miR-3622a-3p"	0.711457331481425	1.66815821140529	1.17044617612537	1.42523274066949	0.154089935088402	0.999813126449793	"none"	"Family history"
"hsa-miR-3622b-3p"	0.754146741024017	-0.969351926953105	1.16731702279599	-0.830410169665207	0.406306917731071	0.999813126449793	"none"	"Family history"
"hsa-miR-363-3p"	271.630887921301	0.0647579679267309	0.187066155868195	0.346176825124682	0.729209830108632	0.999813126449793	"none"	"Family history"
"hsa-miR-363-5p"	8.06564088518868	-0.496963569879344	0.298803009383296	-1.66318127419478	0.0962761548564115	0.999813126449793	"none"	"Family history"
"hsa-miR-3646"	1.53621335385791	-1.45847661007157	0.83823881313739	-1.7399297040574	0.0818713621276078	0.999813126449793	"none"	"Family history"
"hsa-miR-3648"	1.76926953738457	0.347093457398091	0.589679667238057	0.588613575610989	0.556120524982421	0.999813126449793	"none"	"Family history"
"hsa-miR-3649"	1.91416750774681	0.432240635230736	0.643875338303378	0.671311059016015	0.502022390996751	0.999813126449793	"none"	"Family history"
"hsa-miR-3652"	0.78178676993786	-2.0467558971142	1.20409282784906	-1.69983231340265	0.0891624715526328	0.999813126449793	"none"	"Family history"
"hsa-miR-3653-3p"	5.78826268557367	-0.143391886826547	0.351731103518307	-0.407674741847458	0.683512483447491	0.999813126449793	"none"	"Family history"
"hsa-miR-3653-5p"	26.1985384215145	-0.17477072025178	0.255847011263038	-0.683106358714101	0.494539637695457	0.999813126449793	"none"	"Family history"
"hsa-miR-3654"	1.50841349105421	0.458023483647927	0.819012502473875	0.559238695702985	0.575998827604602	0.999813126449793	"none"	"Family history"
"hsa-miR-3656"	10.165531831081	-0.139498217656588	0.196098849938422	-0.71136683208694	0.476856946895676	0.999813126449793	"none"	"Family history"
"hsa-miR-3658"	2.12204418929959	-0.621127443914871	0.668745718586453	-0.928794647430067	0.352995518927181	0.999813126449793	"none"	"Family history"
"hsa-miR-3659"	1.08732993824834	0.422209538849954	0.838788504023271	0.503356372702791	0.614713738919875	0.999813126449793	"none"	"Family history"
"hsa-miR-365a-3p"	0.770007867212959	0.0538982557473723	1.2392386481577	0.0434930397203957	0.965308512776223	0.999813126449793	"none"	"Family history"
"hsa-miR-365a-5p"	7.73109196645256	-0.0838086890584374	0.344758738049633	-0.243093734280846	0.80793278497645	0.999813126449793	"none"	"Family history"
"hsa-miR-365b-3p"	1.62660470179535	1.42641927339425	0.734193009510823	1.94283962788565	0.0520355382226907	0.999813126449793	"none"	"Family history"
"hsa-miR-3660"	0.576645013078322	1.48439912219365	1.18103138721286	1.25686678463027	0.208801877823886	0.999813126449793	"none"	"Family history"
"hsa-miR-3661"	1.12473059978452	-0.686461841108967	1.27504491660566	-0.538382477486693	0.590313021021453	0.999813126449793	"none"	"Family history"
"hsa-miR-3662"	2.8445506653452	-0.0492422848142551	0.788505911798559	-0.0624501149293034	0.950204386867696	0.999813126449793	"none"	"Family history"
"hsa-miR-3663-3p"	15.4370701968269	0.344992542696749	0.490662616225994	0.703115605892928	0.481983707391736	0.999813126449793	"none"	"Family history"
"hsa-miR-3663-5p"	4.52648806508713	0.0951562058541731	0.581344859134052	0.16368288866597	0.869980788723318	0.999813126449793	"none"	"Family history"
"hsa-miR-3666"	7.76419652953552	-0.00209444961083905	0.266673007995462	-0.00785399927267738	0.993733479665209	0.999813126449793	"none"	"Family history"
"hsa-miR-3667-3p"	1.88467940223713	-0.181573758707255	0.812136273730388	-0.223575481825522	0.823087643417372	0.999813126449793	"none"	"Family history"
"hsa-miR-3667-5p"	2.76887895412566	0.431451970619659	0.593204329898835	0.727324378588469	0.467027267391472	0.999813126449793	"none"	"Family history"
"hsa-miR-3668"	1.25724626713409	0.704526782931022	0.861053591282181	0.818214789490538	0.413234551691023	0.999813126449793	"none"	"Family history"
"hsa-miR-3670"	1.48201749615748	-1.28678415228053	0.855352734029225	-1.50439006165212	0.132480961726526	0.999813126449793	"none"	"Family history"
"hsa-miR-3672"	0.8562820543023	-0.619081457533633	1.20079095348841	-0.515561393708992	0.606160779965044	0.999813126449793	"none"	"Family history"
