""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"regulation"	"trait"
"hsa-miR-591"	0.880267452194559	-2.08576455450371	1.18848743341653	-1.75497400801941	0.0792637537678713	0.414300683378381	"none"	"Obesity"
"hsa-miR-607"	0.957080753583421	-2.20057206170205	1.25340108702996	-1.75568067115411	0.0791429490020332	0.414300683378381	"none"	"Obesity"
"hsa-miR-7153-3p"	0.707542817832045	-2.04161279637077	1.16355192094556	-1.75463832736545	0.0793211912211922	0.414300683378381	"none"	"Obesity"
"hsa-miR-3692-3p"	3.93808663788436	-0.822460649327455	0.469071259917826	-1.75338103100057	0.0795366248250181	0.414363439305785	"none"	"Obesity"
"hsa-miR-3609"	3.54817793044496	-0.976705399427255	0.55792422040734	-1.75060584162158	0.0800138283512198	0.415363714332635	"none"	"Obesity"
"hsa-miR-421"	70.7930307134017	-0.248986816173421	0.142382758184093	-1.74871465723044	0.0803403551531951	0.415363714332635	"none"	"Obesity"
"hsa_piR_010894/gb/DQ584698/Homo"	5.06277887417382	-1.48472299698777	0.848788671979381	-1.74922574487874	0.0802520055783781	0.415363714332635	"none"	"Obesity"
"hsa-miR-1249-3p"	8.40809359114224	-0.509197078219717	0.291815734207431	-1.74492674153671	0.0809976218016605	0.415597369294666	"none"	"Obesity"
"hsa-miR-425-5p"	4.36659784780291	0.354073022384543	0.202853088454305	1.74546527776579	0.0809039114286011	0.415597369294666	"none"	"Obesity"
"hsa-miR-7159-3p"	0.823982059813031	-2.27857917195153	1.30483013289188	-1.74626498462413	0.0807649173395794	0.415597369294666	"none"	"Obesity"
"hsa-miR-4303"	0.839042238560974	-2.15207632177822	1.2379447903238	-1.7384267364745	0.0821356490177675	0.419785200159664	"none"	"Obesity"
"hsa-miR-6129"	15.3023911798613	-0.290473212256138	0.167139001656902	-1.73791400796095	0.0822259670415836	0.419785200159664	"none"	"Obesity"
"hsa-miR-1262"	6.31437409755481	-0.469120491216368	0.271374230717823	-1.72868473906118	0.0838655341325919	0.423053389746259	"none"	"Obesity"
"hsa-miR-1322"	1.07159693495783	-2.08706072861746	1.20798231873753	-1.72772456702732	0.0840376168940936	0.423053389746259	"none"	"Obesity"
"hsa-miR-3144-5p"	0.871924942322905	-2.35914252972003	1.36500176560189	-1.72830731004936	0.083933143186561	0.423053389746259	"none"	"Obesity"
"hsa-miR-4251"	10.3432419244096	-0.940802465593332	0.544567721852789	-1.72761334879054	0.0840575679686132	0.423053389746259	"none"	"Obesity"
"hsa-miR-4673"	4.30880297625235	-0.969911740453133	0.56119472000265	-1.7282980503604	0.0839348024337987	0.423053389746259	"none"	"Obesity"
"hsa-miR-589-5p"	41.5895012617996	0.229955476670913	0.133129344415764	1.72730871379311	0.0841122350747348	0.423053389746259	"none"	"Obesity"
"hsa-miR-16-5p"	231.901198235367	-0.361446766834409	0.210096232273978	-1.72038671480344	0.0853621702770099	0.423093777224994	"none"	"Obesity"
"hsa-miR-18b-3p"	1.13807978989239	-2.19901508182044	1.2795727812579	-1.71855412527506	0.0856955909406392	0.423093777224994	"none"	"Obesity"
"hsa-miR-296-3p"	11.7200045729117	0.375665705711578	0.217760350723587	1.72513363641863	0.0845033919841344	0.423093777224994	"none"	"Obesity"
"hsa-miR-4287"	0.702560015563932	-2.32724895029716	1.35452383740973	-1.71813067147462	0.0857727834776243	0.423093777224994	"none"	"Obesity"
"hsa-miR-5186"	4.68131403347811	-1.23912002139674	0.721223417605261	-1.71808068228164	0.0857818998497411	0.423093777224994	"none"	"Obesity"
"hsa-miR-584-3p"	4.4948839907342	-0.790561102477847	0.458867164157994	-1.72285394168157	0.0849149411974073	0.423093777224994	"none"	"Obesity"
"hsa-miR-6822-5p"	0.921277515244012	-2.1543482029442	1.25184958423195	-1.7209321551726	0.0852631358327687	0.423093777224994	"none"	"Obesity"
"hsa-miR-7111-5p"	0.770827370291299	-2.31958564730681	1.34804346989964	-1.72070537716377	0.0853043001437605	0.423093777224994	"none"	"Obesity"
"hsa-miR-4760-5p"	2.2986272869638	-1.03174575641459	0.60133925319774	-1.715746562241	0.0862084385658621	0.424170505697249	"none"	"Obesity"
"hsa-miR-6798-5p"	0.558698325702984	-2.31970960320973	1.35443544357743	-1.71267638794415	0.0867720914065149	0.425915060711014	"none"	"Obesity"
"hsa-miR-5197-5p"	2.49298902201841	-0.999549042093882	0.584932181416576	-1.70882894436274	0.0874826395428779	0.428370521030871	"none"	"Obesity"
"hsa-miR-8064"	1.7423961745859	-1.33282674230744	0.780562705370432	-1.70752039924188	0.0877253695232825	0.42852896335474	"none"	"Obesity"
"hsa-miR-6502-5p"	0.668877563185143	-1.95962601511937	1.15285497802853	-1.69980270933164	0.08916804175145	0.433497138538672	"none"	"Obesity"
"hsa-miR-6885-5p"	0.980245766368665	-2.10416002344625	1.23715391284317	-1.70080699062785	0.0889792361594515	0.433497138538672	"none"	"Obesity"
"hsa-miR-1288-3p"	0.763419986491347	-2.15978451440195	1.27593910902036	-1.69270186886911	0.0905122293696498	0.434970996614463	"none"	"Obesity"
"hsa-miR-193a-3p"	0.888967650782522	-2.09291210604607	1.23590749206482	-1.6934213276347	0.0903752981005218	0.434970996614463	"none"	"Obesity"
"hsa-miR-2115-3p"	1.08379472495489	-2.26362059181348	1.33991443847053	-1.68937696827668	0.0911472118458537	0.434970996614463	"none"	"Obesity"
"hsa-miR-3690"	0.895440165384669	-2.09706410225427	1.24425150060954	-1.68540210819673	0.0919110171834846	0.434970996614463	"none"	"Obesity"
"hsa-miR-4456"	3.36127257007458	-1.10714562362539	0.653665506788667	-1.69374949745258	0.090312894430206	0.434970996614463	"none"	"Obesity"
"hsa-miR-4698"	0.744805927254798	-1.96683470169018	1.1673783090766	-1.68483060409607	0.0920212585016001	0.434970996614463	"none"	"Obesity"
"hsa-miR-4794"	2.57833114929432	-1.08276249611401	0.642240925213075	-1.68591326651253	0.0918125062929556	0.434970996614463	"none"	"Obesity"
"hsa-miR-520a-3p"	0.946924540459339	-2.03748107314497	1.2063977082749	-1.68889667078238	0.091239233393146	0.434970996614463	"none"	"Obesity"
"hsa-miR-6075"	0.829469502488717	-2.11642110442288	1.248097541088	-1.69571771015424	0.0899393529309625	0.434970996614463	"none"	"Obesity"
"hsa-miR-663b"	3.25390379678044	-1.10791483906934	0.655217290277237	-1.6909120920795	0.0908535934728051	0.434970996614463	"none"	"Obesity"
"hsa-miR-6718-5p"	10.2989629029766	-0.863254156651549	0.511333236697545	-1.68824182489464	0.0913648174801413	0.434970996614463	"none"	"Obesity"
"hsa-miR-6848-5p"	1.52489566949915	1.31370863329118	0.77975708883541	1.68476651524033	0.0920336276587303	0.434970996614463	"none"	"Obesity"
"hsa-miR-1915-5p"	0.6678836562176	-2.25755406142876	1.34190524363619	-1.68234983217698	0.0925010233836761	0.436168019982751	"none"	"Obesity"
"hsa-miR-567"	0.864384043663762	-2.05402584279013	1.22583096950328	-1.67561914643293	0.0938128160578039	0.440522334636992	"none"	"Obesity"
"hsa-miR-6769a-5p"	1.86233918085581	-1.45856928775289	0.87058295648352	-1.67539380008584	0.0938569922594279	0.440522334636992	"none"	"Obesity"
"hsa-miR-506-5p"	0.88591787734865	-2.09164949039284	1.25006333885801	-1.67323480768875	0.0942810805697084	0.441495542805738	"none"	"Obesity"
"hsa-miR-34b-3p"	2.85403969867246	-0.950331907272195	0.569550407057747	-1.66856505674631	0.095203608822341	0.444793007273185	"none"	"Obesity"
"hsa-miR-4656"	1.47539568564085	-1.27159043851615	0.763104632897817	-1.66633824995586	0.0956460623394288	0.445837594932303	"none"	"Obesity"
"hsa-miR-26a-2-3p"	13.0455909740333	-0.360271151668869	0.216856868195982	-1.66133152556311	0.0966468817899132	0.449474196817473	"none"	"Obesity"
"hsa-miR-1471"	1.39221968910529	-1.44100671292795	0.869297588527588	-1.65766790561184	0.0973845152027093	0.449823713079181	"none"	"Obesity"
"hsa-miR-5087"	3.54034998346616	-0.796671166104401	0.480030662590041	-1.65962557851181	0.096989799340292	0.449823713079181	"none"	"Obesity"
"hsa-miR-7108-3p"	6.06316707423737	-0.644655016255303	0.388709846036432	-1.65844787012388	0.0972271012254069	0.449823713079181	"none"	"Obesity"
"hsa-miR-643"	5.59729954731022	-0.487107395836896	0.294777884237287	-1.65245570269712	0.0984416882606073	0.453120211966798	"none"	"Obesity"
"hsa-miR-7844-5p"	0.967203670917048	-2.06937851596679	1.25268215809823	-1.65195816240285	0.0985430799711789	0.453120211966798	"none"	"Obesity"
"hsa-miR-4254"	20.4914659510105	-0.544733961200412	0.330542773823315	-1.64799839639389	0.0993530002529592	0.455815453863239	"none"	"Obesity"
"hsa-miR-1243"	3.74385603250253	-0.787978823266487	0.479036131208978	-1.6449256578576	0.0999851429729029	0.456466112260954	"none"	"Obesity"
"hsa-miR-342-5p"	28.102269412476	0.321260368002462	0.195537525523632	1.64296017934233	0.100391172456017	0.456466112260954	"none"	"Obesity"
"hsa-miR-7153-5p"	0.685045596530762	-1.99984436678468	1.21709305212037	-1.64313185692798	0.10035565491256	0.456466112260954	"none"	"Obesity"
"hsa-miR-8071"	11.6508664299209	-0.645531733867245	0.392355748248645	-1.64527150869766	0.0999138326166744	0.456466112260954	"none"	"Obesity"
"hsa-miR-3153"	1.59839956394725	-1.50978082689155	0.923131757753064	-1.63549874025179	0.101944538555164	0.457403138847728	"none"	"Obesity"
"hsa-miR-4284"	4.0721294167158	0.721501593900881	0.441039902624839	1.6359100154133	0.101858421563795	0.457403138847728	"none"	"Obesity"
"hsa-miR-4704-5p"	0.714313333655176	-2.07862531436569	1.26962352952812	-1.6371981662456	0.101589070089426	0.457403138847728	"none"	"Obesity"
"hsa-miR-5704"	1.04544266574507	-2.05344689389901	1.25548117258781	-1.63558557367008	0.101926351662974	0.457403138847728	"none"	"Obesity"
"hsa-miR-6128"	1.08282158108164	-1.96027605081566	1.19784839807569	-1.63649761853403	0.101735483711547	0.457403138847728	"none"	"Obesity"
"hsa-miR-8059"	21.2561181339233	-0.637300085962078	0.388658414906405	-1.63974343927572	0.101058522839665	0.457403138847728	"none"	"Obesity"
"hsa-miR-4798-5p"	0.703447597520148	-1.89333629441542	1.16002000250058	-1.63215831652391	0.102646139323364	0.459538869893831	"none"	"Obesity"
"hsa-miR-4638-3p"	2.6203964643297	-0.967088219867842	0.594190479905353	-1.62757272722021	0.103615515932612	0.462861416567392	"none"	"Obesity"
"hsa-miR-449a"	7.69512160210472	-0.416772872664014	0.256267217612729	-1.62632144894101	0.103881291247835	0.463033239106871	"none"	"Obesity"
"hsa-let-7e-3p"	3.61888843661192	-0.736435756094544	0.460970322879255	-1.59757737004567	0.110137066107442	0.464941384786101	"none"	"Obesity"
"hsa-miR-1296-5p"	14.4472524788936	0.296041700589412	0.18359327239016	1.61248664907658	0.106856082879418	0.464941384786101	"none"	"Obesity"
"hsa-miR-139-3p"	262.332916944979	0.307467834097475	0.191387307135931	1.60652155411277	0.108159362997648	0.464941384786101	"none"	"Obesity"
"hsa-miR-191-3p"	71.3319622511265	0.229363720020935	0.144172492996473	1.59089792549087	0.111632549520713	0.464941384786101	"none"	"Obesity"
"hsa-miR-202-3p"	3.46833558525783	-0.997284945274821	0.626053119261329	-1.59297176963434	0.111166524240973	0.464941384786101	"none"	"Obesity"
"hsa-miR-20a-3p"	5.79059007536802	-0.349867859217027	0.219752584324885	-1.5920989520641	0.111362472536	0.464941384786101	"none"	"Obesity"
"hsa-miR-214-5p"	3.71637365537807	0.568085895826891	0.355804714849898	1.59662273184476	0.110349828675787	0.464941384786101	"none"	"Obesity"
"hsa-miR-2467-5p"	0.641663006102381	-2.04029096808752	1.27175207682988	-1.60431502748036	0.108644630321239	0.464941384786101	"none"	"Obesity"
"hsa-miR-2861"	1.37177381905756	-1.37881038409981	0.851513059732257	-1.61924748932606	0.105394023899383	0.464941384786101	"none"	"Obesity"
"hsa-miR-3144-3p"	3.66135263412093	-0.916792543215404	0.565182011434267	-1.62211911325495	0.104777846441933	0.464941384786101	"none"	"Obesity"
"hsa-miR-3162-5p"	3.36271448008654	-0.874167363284167	0.548075235709927	-1.59497694171832	0.110717392189546	0.464941384786101	"none"	"Obesity"
"hsa-miR-335-3p"	62.6826996337419	0.307967266089336	0.19082711270799	1.61385487480806	0.106558908556726	0.464941384786101	"none"	"Obesity"
"hsa-miR-383-5p"	6.69640073533067	-0.539544121651103	0.338794813142377	-1.59253949801281	0.11126353554897	0.464941384786101	"none"	"Obesity"
"hsa-miR-4317"	17.9600889381232	0.206292932589849	0.128117575297346	1.61018448960704	0.107357586437673	0.464941384786101	"none"	"Obesity"
"hsa-miR-4513"	1.45826249977675	-1.1904940236533	0.7478069678414	-1.59198038377436	0.111389112235763	0.464941384786101	"none"	"Obesity"
"hsa-miR-4674"	0.544082324046789	-2.29063175347687	1.43474959177708	-1.59653765828202	0.110368804975452	0.464941384786101	"none"	"Obesity"
"hsa-miR-4703-3p"	0.651591424895127	-1.9246415289273	1.20697607368841	-1.59459791364859	0.110802179462784	0.464941384786101	"none"	"Obesity"
"hsa-miR-501-5p"	11.1875128148912	0.315322679485043	0.197997349339933	1.59256010515413	0.111258909334641	0.464941384786101	"none"	"Obesity"
"hsa-miR-512-5p"	0.589634410247318	-2.08005094573956	1.28600448745177	-1.61745232309507	0.105780679184407	0.464941384786101	"none"	"Obesity"
"hsa-miR-5187-3p"	4.16357487231922	-0.684872876679511	0.429948709654074	-1.59291762319869	0.111178672239092	0.464941384786101	"none"	"Obesity"
"hsa-miR-548v"	0.52783419295161	-2.25455477800649	1.41798574528848	-1.58996998770803	0.111841570223461	0.464941384786101	"none"	"Obesity"
"hsa-miR-550a-3-5p"	0.560266246250654	-2.02386867622452	1.26842967654755	-1.59557026585278	0.110584770506669	0.464941384786101	"none"	"Obesity"
"hsa-miR-6071"	0.844814543536889	-1.87422743254654	1.17041899745044	-1.60133032412258	0.109303776024771	0.464941384786101	"none"	"Obesity"
"hsa-miR-6078"	0.814568287924157	-2.10479384181505	1.30398418183091	-1.61412528705658	0.106500253469944	0.464941384786101	"none"	"Obesity"
"hsa-miR-670-3p"	0.807738570895489	-2.09162629013971	1.2960736661091	-1.61381744327768	0.10656702984244	0.464941384786101	"none"	"Obesity"
"hsa-miR-6750-3p"	0.644686025325244	-2.1988622052446	1.35758066254152	-1.61969175454233	0.105298508312218	0.464941384786101	"none"	"Obesity"
"hsa-miR-6842-5p"	2.03756730832962	-1.26035680606634	0.792195942061224	-1.59096599609814	0.111617228559505	0.464941384786101	"none"	"Obesity"
"hsa-miR-6893-5p"	0.560667229066726	-2.16893317949077	1.34156708906733	-1.61671615021402	0.105939566136066	0.464941384786101	"none"	"Obesity"
"hsa-miR-7157-3p"	1.44720846532717	-1.37743520546961	0.853183042065634	-1.61446622536556	0.106426337063671	0.464941384786101	"none"	"Obesity"
"hsa-miR-8066"	11.2134331000163	-0.678257560509576	0.421558358949899	-1.60892921729536	0.107631819936503	0.464941384786101	"none"	"Obesity"
"hsa-miR-8072"	7.36897771777553	-0.448055285860122	0.2807681516901	-1.59581948010494	0.110529102780058	0.464941384786101	"none"	"Obesity"
"hsa-miR-8080"	0.633600172319831	-2.03855884676668	1.27038248582129	-1.6046811645461	0.108563989148592	0.464941384786101	"none"	"Obesity"
"hsa_piR_001311/gb/DQ571812/Homo"	4.92180043149096	-0.830489196634536	0.516443472917189	-1.60809312187339	0.107814785388832	0.464941384786101	"none"	"Obesity"
"hsa-miR-4328"	0.512788739419443	-1.90178523469563	1.19821631889162	-1.58718021505067	0.112471834426728	0.466030120862266	"none"	"Obesity"
"hsa-miR-4500"	5.44177957788018	-0.663500601024778	0.418190777117978	-1.58659788146785	0.112603747569007	0.466030120862266	"none"	"Obesity"
"hsa-miR-515-5p"	0.550123817518225	-1.99886277762393	1.26049392101979	-1.5857774038345	0.11278981324747	0.466030120862266	"none"	"Obesity"
"hsa-miR-503-3p"	1.01489749244664	-1.99746278720372	1.26227444252764	-1.58243145856926	0.113551107881695	0.466337916844786	"none"	"Obesity"
"hsa-miR-6740-5p"	0.535464050694654	-2.26450658140752	1.4296679256575	-1.58393885794569	0.113207633563065	0.466337916844786	"none"	"Obesity"
"hsa-miR-6792-3p"	4.42695184746096	-0.724316730051486	0.457463907030808	-1.58333087904727	0.113346068320203	0.466337916844786	"none"	"Obesity"
"hsa-miR-4680-3p"	0.433303890424229	2.34620851437241	1.48527746447652	1.57964324544527	0.114188589722234	0.468012388861552	"none"	"Obesity"
"hsa-miR-130a-5p"	0.754569759074151	-1.83748966974993	1.16987642501224	-1.57066988483908	0.11625934781707	0.469881530760658	"none"	"Obesity"
"hsa-miR-342-3p"	4.03340691472761	0.345003625552595	0.219598243539138	1.57106732728082	0.116167010838926	0.469881530760658	"none"	"Obesity"
"hsa-miR-4650-5p"	4.13712547559224	-0.735054648359186	0.466414266624147	-1.57596947811958	0.115032837444334	0.469881530760658	"none"	"Obesity"
"hsa-miR-6716-5p"	2.96658017491576	-0.90982113086373	0.57760095033899	-1.57517249639178	0.115216633816349	0.469881530760658	"none"	"Obesity"
"hsa-miR-6728-3p"	1.4547685823763	-1.63472891665146	1.03891192287435	-1.57350096832912	0.115602864277408	0.469881530760658	"none"	"Obesity"
"hsa_piR_000775/gb/DQ570968/Homo"	0.79190426092375	1.79540147401839	1.14174455793357	1.57250714403918	0.115832983664368	0.469881530760658	"none"	"Obesity"
"hsa_piR_015249/gb/DQ590830/Homo"	10.5278276305575	0.256012014409725	0.162840855016705	1.57216083386115	0.115913256109265	0.469881530760658	"none"	"Obesity"
"hsa-miR-3197"	0.683090389751047	-2.13658017450444	1.36401424111937	-1.56639139834131	0.117257015440684	0.472040593779989	"none"	"Obesity"
"hsa-miR-412-5p"	5.99362727557373	-0.721733833712688	0.460701306237101	-1.56659819267204	0.117208640573504	0.472040593779989	"none"	"Obesity"
"hsa-miR-551a"	1.82191327455522	-1.21778134888124	0.778054662844788	-1.56516168726331	0.117545002392428	0.472266607245319	"none"	"Obesity"
"hsa-miR-4699-5p"	0.545603251222567	-1.97896030590942	1.26554664630694	-1.5637197662246	0.117883393698855	0.472693844418441	"none"	"Obesity"
"hsa-miR-6838-5p"	0.770147415076772	-2.01912248777151	1.29261357945323	-1.56204647689497	0.118277040324044	0.473340532691705	"none"	"Obesity"
"hsa-miR-1178-5p"	0.747828766342338	-2.12869694971635	1.36723818838874	-1.5569320457798	0.119486620097058	0.476309677373203	"none"	"Obesity"
"hsa-miR-497-5p"	11.0599410745569	0.296475811106905	0.190311013145567	1.55784894529532	0.119269060242474	0.476309677373203	"none"	"Obesity"
"hsa-miR-216a-5p"	3.77708679420772	-0.964884452966847	0.621463706577501	-1.55259984252438	0.120518763313139	0.476694605435355	"none"	"Obesity"
"hsa-miR-299-5p"	8.64391207540308	-0.342371914429477	0.220932479507925	-1.54966764140804	0.121221308598681	0.476694605435355	"none"	"Obesity"
"hsa-miR-380-3p"	0.627588424684601	-1.8731814361386	1.20536627727096	-1.55403504433492	0.120176057640542	0.476694605435355	"none"	"Obesity"
"hsa-miR-4732-3p"	125.57785796088	-0.372416225551696	0.240072691586731	-1.55126442366376	0.120838328842993	0.476694605435355	"none"	"Obesity"
"hsa-miR-4765"	0.83425999930397	-1.83255176088352	1.18190384837074	-1.55050832892177	0.12101955597058	0.476694605435355	"none"	"Obesity"
"hsa-miR-501-3p"	59.5963562384951	0.276465223353578	0.178332942054851	1.55027568192389	0.121075361515708	0.476694605435355	"none"	"Obesity"
"hsa-miR-583"	0.764001022654663	-2.00550616759529	1.29206842022662	-1.55216715786889	0.12062223216062	0.476694605435355	"none"	"Obesity"
"hsa-miR-3168"	13.6782604063269	-0.638019693791367	0.412318597985462	-1.54739489537618	0.121768051397548	0.477028759738881	"none"	"Obesity"
"hsa-miR-323a-5p"	1.2161307548869	1.20242269341495	0.77707633840177	1.54736752876558	0.121774646570554	0.477028759738881	"none"	"Obesity"
"hsa-miR-4428"	0.578038693793182	-2.06185724178308	1.33397647791706	-1.54564737528399	0.122189753010298	0.477736136049862	"none"	"Obesity"
"hsa-miR-208a-5p"	0.705600446471948	-1.88402996679665	1.2225110879933	-1.54111482938711	0.123288841297822	0.480555793933156	"none"	"Obesity"
"hsa-miR-224-3p"	0.565692845626902	-2.19379426573426	1.42558747518006	-1.53887032814817	0.123835956273835	0.480555793933156	"none"	"Obesity"
"hsa-miR-4803"	3.76360222889571	-0.90660237170264	0.589164209012763	-1.5387940371018	0.123854586065247	0.480555793933156	"none"	"Obesity"
"hsa_piR_008113/gb/DQ581032/Homo"	12.6811891607564	-0.25496624077025	0.165644606003325	-1.53923660372697	0.123746544545132	0.480555793933156	"none"	"Obesity"
"hsa-miR-222-3p"	350.728121479243	0.371004558695596	0.24141247363525	1.5368077428184	0.124340396791416	0.481523551832918	"none"	"Obesity"
"hsa-miR-18a-5p"	42.2775578012278	-0.360487360304641	0.234748023944615	-1.53563533463307	0.124627842961359	0.481720903438877	"none"	"Obesity"
"hsa-miR-6856-3p"	2.51546874904025	-0.846986710926904	0.552933364071825	-1.53180611980015	0.125570285448349	0.48352867950527	"none"	"Obesity"
"hsa_piR_004721/gb/DQ576479/Homo"	20.4361635171183	-0.576398116602507	0.376253229379451	-1.5319419784201	0.12553675330831	0.48352867950527	"none"	"Obesity"
"hsa-miR-1-3p"	191.814039412696	0.60423451101434	0.395408338190162	1.52812789376168	0.126480787126656	0.483562462825462	"none"	"Obesity"
"hsa-miR-3928-3p"	12.4524854420317	0.234092066966634	0.153160024146223	1.52841492596753	0.126409551267905	0.483562462825462	"none"	"Obesity"
"hsa-miR-4434"	1.35982574504923	-1.51443670918799	0.992358851720196	-1.52609784914278	0.126985497661476	0.483562462825462	"none"	"Obesity"
"hsa-miR-4470"	0.857715502317414	-1.89446905386044	1.24047219941227	-1.52721605107961	0.126707296277089	0.483562462825462	"none"	"Obesity"
"hsa-miR-487a-3p"	1.9651542227022	-1.24653019191346	0.814765464545316	-1.52992517007221	0.126035252309494	0.483562462825462	"none"	"Obesity"
"hsa-miR-6769b-5p"	1.48142729788991	-1.11216701746424	0.728799533179427	-1.52602597399088	0.127003395980178	0.483562462825462	"none"	"Obesity"
"hsa-miR-1911-3p"	4.0106225690464	-0.800472938753166	0.526120837751232	-1.52146214579635	0.12814390378052	0.48505271873992	"none"	"Obesity"
"hsa-miR-197-3p"	165.94433072047	0.197127471279498	0.12987602719887	1.51781260584488	0.129061646321569	0.48505271873992	"none"	"Obesity"
"hsa-miR-302d-5p"	1.41778916474994	-1.43010531149989	0.941265309446268	-1.51934348068261	0.128676060505313	0.48505271873992	"none"	"Obesity"
"hsa-miR-4695-3p"	0.939336913603112	-1.88681290403336	1.23977292029435	-1.52190201378603	0.128033634526312	0.48505271873992	"none"	"Obesity"
"hsa-miR-4762-3p"	0.775357361792708	-1.87367714203925	1.23333800152662	-1.51919193256028	0.128714191393988	0.48505271873992	"none"	"Obesity"
"hsa-miR-6778-5p"	0.871790312934248	-1.8980199424048	1.24837848497823	-1.5203882197937	0.128413433423956	0.48505271873992	"none"	"Obesity"
"hsa_piR_016946/gb/DQ593358/Homo"	21.8908377882138	0.370993799527285	0.24428545738924	1.51868966532932	0.128840629182451	0.48505271873992	"none"	"Obesity"
"hsa-miR-3189-3p"	1.9096346225537	-1.23309067008884	0.813461474626615	-1.51585626185289	0.129555701992533	0.486012826811767	"none"	"Obesity"
"hsa-miR-4709-3p"	0.608574105869603	-1.82571975339973	1.20625722022805	-1.51354099505789	0.130142296137402	0.487315914029206	"none"	"Obesity"
"hsa_piR_005799/gb/DQ577967/Homo"	0.952767052968541	1.76632893952896	1.16774519465163	1.51259790887506	0.130381825685306	0.487317025543062	"none"	"Obesity"
"hsa_piR_018849/gb/DQ595899/Homo"	137.275942733742	-0.32618941276906	0.215863484527741	-1.51109120415936	0.130765215408193	0.487854842099799	"none"	"Obesity"
"hsa-miR-122-3p"	5.79268764201169	0.625424268466942	0.415170319052436	1.50642818083523	0.131957290923783	0.490117290384278	"none"	"Obesity"
"hsa-miR-7107-5p"	15.5351487001167	-0.466993549393082	0.310066688243047	-1.50610680573021	0.132039757804303	0.490117290384278	"none"	"Obesity"
"hsa_piR_021032/gb/DQ598918/Homo"	4.92581760818166	-0.618412285815045	0.410660255181611	-1.50589758325056	0.132093467069695	0.490117290384278	"none"	"Obesity"
"hsa-miR-1226-5p"	0.677760067978618	-1.82659259361273	1.21667362061825	-1.50130040025405	0.133277881519704	0.49084918724616	"none"	"Obesity"
"hsa-miR-127-3p"	289.430549430645	0.84291375646658	0.57498104331176	1.46598529859626	0.142652292022448	0.49084918724616	"none"	"Obesity"
"hsa-miR-1537-5p"	0.784113682680895	-1.90318586838942	1.29485397634001	-1.46980733207377	0.141613942807401	0.49084918724616	"none"	"Obesity"
"hsa-miR-2114-3p"	0.622379026768786	-2.00704324555008	1.35325339475307	-1.48312448602156	0.138041339489208	0.49084918724616	"none"	"Obesity"
"hsa-miR-214-3p"	0.522396904922752	2.01608256843394	1.37161977315946	1.46985528197074	0.141600953022594	0.49084918724616	"none"	"Obesity"
"hsa-miR-25-3p"	9.11699839609127	-0.267495026033522	0.180923016684429	-1.47850191167271	0.139273485794912	0.49084918724616	"none"	"Obesity"
"hsa-miR-3158-3p"	1.23047198424325	-1.83395902901578	1.2250181840253	-1.4970871885261	0.13437057288035	0.49084918724616	"none"	"Obesity"
"hsa-miR-329-3p"	15.7563849322211	-0.325802536706053	0.219592699420529	-1.48366743323341	0.137897170092383	0.49084918724616	"none"	"Obesity"
"hsa-miR-329-5p"	14.4583406284874	-0.26555848614089	0.180623741432875	-1.47023023681291	0.141499408089127	0.49084918724616	"none"	"Obesity"
"hsa-miR-33b-5p"	0.712915563913614	-1.90251575068256	1.29038650117835	-1.47437666849834	0.140380202783368	0.49084918724616	"none"	"Obesity"
"hsa-miR-3605-5p"	4.69247601737092	-0.599380583421875	0.401430499526743	-1.49311171953427	0.135407945302152	0.49084918724616	"none"	"Obesity"
"hsa-miR-3667-3p"	1.88467940223713	-1.20635472903437	0.822005899673137	-1.46757429540842	0.142219894462638	0.49084918724616	"none"	"Obesity"
"hsa-miR-3682-3p"	3.11673374747895	-0.77147109947724	0.524682234910075	-1.47035872028231	0.141464625186071	0.49084918724616	"none"	"Obesity"
"hsa-miR-3684"	0.924742332196458	-1.85187527650531	1.24715014209835	-1.48488559155316	0.137574133449478	0.49084918724616	"none"	"Obesity"
"hsa-miR-373-3p"	0.755623800404699	-1.84553926862978	1.23640828470633	-1.49266168098196	0.135525768662733	0.49084918724616	"none"	"Obesity"
"hsa-miR-4312"	1.15333558845718	-1.88448833599188	1.26320783720387	-1.49182761576529	0.135744342357691	0.49084918724616	"none"	"Obesity"
"hsa-miR-4422"	0.588946922203479	1.75912413565706	1.17279676481921	1.49993945108489	0.133630087549789	0.49084918724616	"none"	"Obesity"
"hsa-miR-4474-3p"	0.767374128868442	-1.71160478426326	1.1672557687295	-1.46634938983961	0.142553126557524	0.49084918724616	"none"	"Obesity"
"hsa-miR-4508"	10.2350000362725	0.360123054394398	0.240358265689954	1.49827613941487	0.134061520700811	0.49084918724616	"none"	"Obesity"
"hsa-miR-4654"	3.89902143532408	-0.623117246789569	0.42158831563495	-1.4780230468463	0.13940160960182	0.49084918724616	"none"	"Obesity"
"hsa-miR-4670-3p"	4.10741187779143	-0.91851299152384	0.624945921958391	-1.46974795618395	0.141630029200004	0.49084918724616	"none"	"Obesity"
"hsa-miR-4677-3p"	7.41234650660529	-0.308835253575179	0.206472128347072	-1.49577212211441	0.13471304845029	0.49084918724616	"none"	"Obesity"
"hsa-miR-4685-3p"	2.48910721804081	0.739074304070481	0.503217945074606	1.46869624047471	0.141915197642521	0.49084918724616	"none"	"Obesity"
